4004286966;40.8569;-8.392798;-0.146482;0.7130875;Discoteca
4004286973;40.85754;-8.392763;-0.1464814;0.7130986;Estacionamento
4004286974;40.85748;-8.392699;-0.1464802;0.7130975; 
4004286977;40.85741;-8.393743;-0.1464984;0.7130963; 
4004286981;40.85706;-8.392527;-0.1464772;0.7130903; 
4004286982;40.85747;-8.392275;-0.1464728;0.7130973; 
4004286987;40.85747;-8.392008;-0.1464682;0.7130973; 
4004286988;40.85774;-8.392898;-0.1464837;0.713102; 
4004288389;40.85768;-8.392871;-0.1464832;0.713101; 
4004288390;40.8572;-8.392798;-0.146482;0.7130927; 
4004288395;40.85717;-8.392876;-0.1464833;0.7130922;Livraria
4004288396;40.85777;-8.391889;-0.1464661;0.7131026; 
4004288402;40.85743;-8.393947;-0.146502;0.7130967; 
4004288404;40.85701;-8.392769;-0.1464815;0.7130894; 
4004288406;40.85741;-8.392423;-0.1464754;0.7130963; 
4004288407;40.85703;-8.392611;-0.1464787;0.7130896;Restaurante
4004288409;40.85699;-8.392831;-0.1464825;0.7130891; 
4004288411;40.85801;-8.393201;-0.146489;0.7131068; 
4004288417;40.85686;-8.392983;-0.1464852;0.7130867; 
4004288423;40.85696;-8.39272;-0.1464806;0.7130884;  
4004288424;40.85735;-8.393874;-0.1465007;0.7130952;Cafe
4004288425;40.85793;-8.393106;-0.1464873;0.7131054;Estacionamento
4004288432;40.85748;-8.39222;-0.1464719;0.7130976; 
4004288436;40.85754;-8.394059;-0.146504;0.7130986; 
4004288439;40.85744;-8.392344;-0.146474;0.7130969; 
4004288440;40.85763;-8.392849;-0.1464829;0.7131001; 
4004288443;40.85786;-8.391858;-0.1464656;0.7131042; 
4004288444;40.85734;-8.392152;-0.1464707;0.7130951; 
4004288445;40.85759;-8.392819;-0.1464823;0.7130995; 
4004288446;40.85719;-8.393096;-0.1464872;0.7130926; 
4004288451;40.85688;-8.392876;-0.1464833;0.7130871; 
4004288454;40.85733;-8.393538;-0.1464949;0.7130949;Estacionamento
4004288455;40.85798;-8.394497;-0.1465116;0.7131063;Pingo Doce
4004288456;40.85754;-8.391974;-0.1464676;0.7130986; 
4004288459;40.85735;-8.392559;-0.1464778;0.7130952; 
4004288474;40.85729;-8.392215;-0.1464718;0.7130943;Estacionamento
4004288475;40.85791;-8.394383;-0.1465096;0.7131051;Continente
4004288476;40.85769;-8.391911;-0.1464665;0.7131012; 
4004288480;40.85748;-8.392172;-0.146471;0.7130976;  
4004288482;40.85686;-8.393291;-0.1464906;0.7130868;Estacionamento
4004288485;40.85786;-8.393018;-0.1464858;0.7131042; 
4004288488;40.85727;-8.392696;-0.1464802;0.7130939;  
4004288492;40.85701;-8.392868;-0.1464832;0.7130893; 
4183709847;40.85219;-8.390391;-0.14644;0.7130052;  
4183709848;40.85224;-8.390355;-0.1464393;0.7130061;  
4183709849;40.85228;-8.390329;-0.1464389;0.7130067;Estacionamento
4183709850;40.85232;-8.390317;-0.1464387;0.7130075; 
4183709851;40.85254;-8.39033;-0.1464389;0.7130113; 
4183709852;40.8526;-8.390322;-0.1464387;0.7130125; 
4183709853;40.85273;-8.390283;-0.1464381;0.7130146;  
4183709854;40.85279;-8.390251;-0.1464375;0.7130158; 
4183709855;40.85282;-8.390231;-0.1464372;0.7130162;Pavilhao Municipal
4183709856;40.85283;-8.390192;-0.1464365;0.7130164;Piscinas Municipais 
4183709857;40.85282;-8.389918;-0.1464317;0.7130162;Camara Municipal
4183709858;40.85281;-8.389864;-0.1464307;0.713016;Charcutaria
4183709859;40.85264;-8.389418;-0.146423;0.7130131; 
4183709860;40.85263;-8.389326;-0.1464214;0.7130129;Estacionamento
4183709861;40.85262;-8.389186;-0.1464189;0.7130128; 
4183709862;40.85263;-8.389151;-0.1464183;0.7130129; 
4183709863;40.85265;-8.389134;-0.146418;0.7130132;Loja de Roupa
4183709864;40.8527;-8.389146;-0.1464182;0.7130141;Escola
4183709865;40.85315;-8.389318;-0.1464212;0.713022;Restaurante
4183709866;40.8532;-8.389331;-0.1464214;0.7130228; 
4183709867;40.85327;-8.389331;-0.1464214;0.7130241; 
4183709868;40.85359;-8.389308;-0.146421;0.7130297;Cafe
4183709869;40.85364;-8.389313;-0.1464211;0.7130306; 
4183709870;40.85402;-8.389535;-0.146425;0.7130372; 
4183709871;40.85411;-8.389567;-0.1464256;0.7130387;Estacionamento
4183709872;40.85422;-8.389585;-0.1464259;0.7130406; 
4183709873;40.85434;-8.389575;-0.1464257;0.7130428; 
4183709874;40.85455;-8.389603;-0.1464262;0.7130463;Bombas de Gasolina
4183709875;40.85457;-8.389622;-0.1464265;0.7130468;Ourivesaria
4183709876;40.8546;-8.389649;-0.146427;0.7130472; 
4183709877;40.8546;-8.389685;-0.1464276;0.7130473;Estacionamento
4183709878;40.85458;-8.389709;-0.146428;0.713047;Estacionamento
4183709879;40.85429;-8.389977;-0.1464327;0.7130419;  
4183709880;40.8542;-8.390085;-0.1464346;0.7130403;Loja dos chineses
4183709881;40.85412;-8.390122;-0.1464353;0.7130389;  
4183709882;40.85398;-8.390143;-0.1464356;0.7130365;  
4183709883;40.8539;-8.390164;-0.146436;0.713035;Padaria
4183709884;40.85385;-8.390198;-0.1464366;0.7130342; 
4183709885;40.85381;-8.390251;-0.1464375;0.7130335; 
4183709886;40.85377;-8.390394;-0.14644;0.7130328;Cafe
4183709887;40.85316;-8.390553;-0.1464428;0.7130222;Restaurante
4183709888;40.85318;-8.390589;-0.1464434;0.7130226;Parque da Cidade
4183710489;40.85319;-8.390681;-0.146445;0.7130227;Cinema
4411340110;40.85937;-8.391035;-0.1464512;0.7131305;Estacionamento
